870,936,944,1051,1407,1646,1945,2263,2395,2451,2553,2606,2761,2843,2845,2879,3183,3233,3460,3613,3660,3744,3806,4898,5110,5559,5720,5819,6322,6842,7129,7166,7191,7610,7708,7824,8007,8399,8559,8585,8666,8689,8736,8852,9198,9372,9419,9450,9536,9850
115,133,233,379,934,1260,1633,1655,1971,2576,2697,2699,2827,2906,3129,3197,3230,3402,3454,3520,3532,3687,4593,4602,4997,5448,5477,5677,5900,6304,6532,6568,7071,7080,7328,7513,7559,7895,8002,8101,8284,8362,8519,8739,8839,8903,8976,9725,9830,9884
138,249,274,300,326,676,776,839,1445,2083,2371,2378,2484,2500,2637,3373,3500,3662,3754,4334,4379,4411,4712,4749,5165,5333,5546,5570,5586,5604,5978,6047,6260,6402,6695,6856,7833,8237,8547,8604,8699,8948,8977,9090,9328,9413,9453,9470,9484,9932
94,674,767,955,1088,1101,1249,1735,1943,2135,2208,2227,2464,2533,2560,2600,2679,3144,3186,3455,3550,3744,3857,4111,4193,4456,4948,4990,5131,5483,5522,5573,5643,6006,6319,6803,6806,7529,7700,7756,7813,7844,8007,8065,8081,8528,8790,8907,9707,9803
36,758,1083,1095,1141,1150,1492,1521,1560,2002,2382,2454,2494,2726,2736,2955,3023,3431,3667,3717,3811,4240,4264,4294,4330,4357,4990,5264,5849,6153,6687,6858,6887,6927,6991,7011,7218,7563,7582,7625,7644,7771,7930,8168,8350,8408,8799,8895,9146,9462
344,813,906,1159,1772,1862,1996,2233,2381,2403,2538,2628,2929,2950,2982,3431,3618,3813,4004,4112,4164,4252,4737,4863,5171,5197,5261,5383,5574,5671,5772,5824,6584,6594,6798,7400,7407,7446,7947,8016,8125,8410,8488,8878,9111,9158,9214,9252,9443,9636
232,242,264,346,608,908,1012,1223,1224,1662,1790,2096,2180,2942,2984,3007,3230,3342,3463,3513,3712,3939,4295,4521,4899,5014,5164,5512,5758,5973,6330,6364,6450,6450,6707,6839,6867,7084,7383,7669,7724,7786,8554,8659,8871,9202,9293,9473,9672,9732
54,311,522,751,905,917,1147,1183,1658,1861,2073,2085,2117,2595,2690,3115,3392,3496,3584,3793,3800,3838,4575,4907,5199,5289,5460,5725,5778,5841,5852,5978,5982,6028,6171,6316,6373,6401,6532,6722,7629,7794,7977,8095,8383,8402,8527,8740,8921,9534
189,313,676,728,873,1748,1789,1798,2039,2101,2152,2394,2484,2556,2688,2875,3013,3334,3741,3884,4050,4330,4345,4415,4503,4549,4759,5037,5207,5365,5725,5821,5833,5986,6112,6456,6629,6672,7145,7263,7423,7741,7974,8225,8613,8731,8917,9497,9659,9729
51,159,245,623,1994,2216,2401,2556,2594,2714,3264,3321,3576,3681,3780,4418,4495,4529,4692,4872,4958,5181,5483,5714,5906,6056,6075,6384,6404,6591,6857,6915,7029,7132,7599,8054,8056,8250,8449,8771,8806,9236,9471,9572,9745,9776,9955,9956,9969,9990
48,462,807,889,1137,1596,1643,1939,1971,2191,2338,2639,2902,2982,3003,3041,3115,3297,3340,3612,3657,3671,3738,4751,4822,5372,5636,5861,5918,6380,6596,6631,7022,7189,7234,7259,7518,7664,7794,7832,8542,8643,8726,8746,9163,9165,9355,9402,9745,9912
336,374,442,823,1203,1364,1736,2688,2738,2798,2857,2973,3727,3992,4035,4040,4425,4728,4785,4802,4814,5139,5500,5749,5771,5853,5894,5900,5909,6143,6442,6483,6739,6751,6752,6759,6875,7263,7263,7352,7582,7602,7763,8441,9147,9229,9530,9616,9718,9807
237,341,951,1035,1511,1639,1956,2900,2989,3425,3677,3804,4071,4321,4372,4375,4637,4917,4990,5068,5689,5787,6327,6463,6872,7052,7201,7204,7278,7312,7471,7500,7540,7596,7610,7681,7685,8262,8323,8485,8539,8610,8623,8716,8773,9051,9498,9622,9645,9977
369,693,812,862,925,1197,1770,1828,1913,2005,2026,2066,2073,2112,2182,2184,2305,3320,3532,3586,3655,4265,4276,4470,4694,4800,5133,5371,5913,6237,6291,6338,6440,6569,6641,6666,7477,7560,7563,8025,8412,8432,8441,8510,8572,8696,8859,8931,9073,9669
47,99,127,181,368,479,746,899,1329,1511,1538,1800,2133,2288,2461,2498,2902,3033,3325,3429,3503,3584,3663,4269,4381,4433,4760,4958,5090,5274,5454,5517,5596,5705,5866,6215,6268,6715,7080,7125,7489,7728,7991,8111,8782,9020,9438,9701,9829,9878
830,899,1127,1458,1799,2198,2305,2377,2622,2687,2828,2995,3920,3937,4033,4137,4230,4274,4782,4840,5390,5705,6050,6294,6306,6490,6581,6650,6789,6809,6942,7009,7165,7249,7278,7462,7514,8126,8283,8855,8993,9153,9342,9422,9448,9624,9678,9714,9825,9868
561,566,612,721,811,822,1004,1513,1858,1903,2100,2171,2474,2730,3166,3309,3682,3727,3916,4063,4099,4123,4158,4358,4548,4633,5046,5338,5422,5525,5542,5567,5638,5965,6300,6562,6952,6972,7019,7342,7715,7852,8310,8523,8761,9338,9379,9465,9589,9643
104,416,1141,1427,1483,2174,2219,2330,2405,2489,2586,2871,3154,3210,3410,4043,4223,4228,4796,4820,5270,5358,5565,5633,5660,5765,6075,6132,6193,6228,6280,6512,6536,6900,7199,7584,7682,7708,7876,7950,7981,8114,8427,8751,9138,9182,9274,9406,9420,9934
288,709,840,1029,1164,2137,2271,2315,2355,2693,2768,2933,3043,3214,3548,3726,3733,3847,3884,4137,4477,4627,4653,4760,4763,5761,5867,5894,5905,5945,5973,5973,6033,6248,6305,6430,6535,6854,7277,7340,7505,7639,7757,7886,7944,8388,8755,8765,8851,9757
27,58,537,574,862,933,961,1031,1523,1713,2027,2045,2592,2811,3026,3161,3212,3219,3266,3279,3455,3495,3666,3677,4149,4272,4443,4720,4872,5134,5195,5639,5812,6107,6108,6116,6326,7562,7654,7720,7793,7992,8030,8554,9053,9136,9146,9389,9514,9739
294,327,624,811,829,1373,1425,1439,1572,1813,1814,2221,2251,2267,2350,2440,2465,3233,3359,3650,3813,4073,4365,4425,4443,4595,4988,5007,5300,5372,6121,6291,6455,6467,6632,6925,7347,7521,7933,8304,8654,8764,8801,9116,9211,9226,9747,9751,9770,9838
22,329,453,559,704,826,904,1222,1265,1573,1728,2201,2223,2864,3018,3415,3497,3598,3888,4002,4647,4856,5047,5160,5550,5648,5649,5678,5743,5800,5882,5992,6109,6623,6633,6893,7075,7128,7173,7275,7404,7422,7917,7942,8423,8866,8998,9309,9517,9968
95,175,380,795,892,1031,1042,1068,1084,1120,1726,1882,2033,2430,2555,2699,3065,3309,3640,3710,4097,4352,4375,4556,4580,5009,5092,5277,5382,5659,5681,5682,5776,6019,6259,6366,6453,6965,7349,7380,7709,8236,8253,8347,8367,8482,9369,9758,9789,9955
153,485,915,1470,1614,1635,2023,2058,2089,2380,2610,2627,2701,3012,3114,3199,3259,3392,3524,3970,3981,4210,4573,4652,4705,5405,5515,5607,5726,5822,6087,6218,6264,6293,6424,7076,7415,7419,7710,7825,7927,8213,8466,8551,9209,9475,9573,9649,9875,9991
4,227,459,546,706,723,993,1341,1501,1539,1595,1848,1969,2277,2398,2914,2993,3323,3418,4246,4494,4767,5174,5207,5232,5427,5543,5608,5649,5764,5973,6217,6331,6484,6667,6791,6797,6998,7432,7589,7972,7998,8130,8140,8237,8603,8938,9454,9470,9667
29,550,704,1089,1442,1540,1556,1679,1826,1891,1963,2111,2392,2947,2987,3132,3155,3302,3444,3708,4072,4170,4175,4355,4972,5196,5318,5516,5710,5780,6350,6641,6682,6878,7206,7678,7716,7807,8775,8901,9148,9156,9234,9251,9345,9358,9443,9574,9932,9941
126,140,180,261,436,1342,1481,1485,1512,1709,1725,1776,1818,2025,2092,2141,2339,2365,2914,3191,3332,3486,4070,4071,4105,4164,4337,4374,4861,4872,5078,5378,5478,5716,5946,6041,6141,6379,6668,6982,7358,7565,7764,8059,8077,8163,8222,9155,9683,9932
20,221,277,295,411,427,616,1116,1132,1520,1702,2040,2432,2470,2698,3061,3123,3682,3743,3925,4163,4475,4687,4779,5244,5340,5447,5670,5675,5683,5972,6513,6522,6552,6771,6803,6956,7406,7554,7635,7910,7922,8627,8654,8702,8827,9108,9272,9276,9433
1,538,757,827,1546,1570,2209,2410,2968,3066,3525,3755,3787,3941,4098,4109,4203,4733,4801,4822,4918,5046,5277,5509,5520,5555,5740,5900,5971,6411,6812,6895,7028,7108,7246,7710,7768,8019,8034,8042,8052,8206,8306,8339,8494,8897,9381,9417,9432,9582
708,1373,1445,1709,1981,2342,2597,2865,2946,2980,3050,3057,3360,3492,3615,3659,3705,3874,3883,4097,4211,4304,4479,4650,4680,5059,5373,5555,5691,6212,6760,6770,7075,7076,7331,7395,7411,7688,7734,7758,7808,8026,8328,8490,8931,9460,9553,9574,9610,9944
158,704,718,1123,1590,1735,1738,2070,2099,2381,2458,2480,2874,3083,3551,3951,3969,4140,4667,4964,5013,5601,5761,5802,5860,6006,6293,6993,7040,7324,7432,7455,7511,7685,7918,8434,8475,8673,8762,8791,8805,8892,9135,9209,9246,9270,9374,9456,9514,9771
92,230,409,627,1426,2234,2883,3555,3831,3918,4093,4502,4603,4637,4793,4984,5144,5308,5351,5369,5542,5604,5728,5921,6340,6422,6584,6673,6683,6998,7024,7104,7115,7123,7157,7262,7295,7396,7819,7908,7927,8084,8193,8276,8855,9245,9363,9444,9509,9676
421,649,1040,1116,1198,1290,1436,1956,2468,2501,2590,2700,2743,3492,3854,3988,4263,4389,4526,4863,4947,4959,4960,5122,5388,5845,5910,6041,6194,6564,6609,6828,7151,7397,7435,7586,7610,7786,8050,8501,9073,9143,9173,9173,9611,9634,9717,9729,9731,9957
137,167,216,436,478,529,666,688,1051,1381,1388,1795,1885,1987,2022,2137,2527,2807,2894,3063,3257,3631,4452,4856,4880,4966,5131,5837,5922,6018,6234,6854,6936,7070,7159,7173,7544,7572,7590,7710,7732,7987,8123,8327,8329,8509,8576,9181,9418,9776
179,373,516,645,747,823,1460,1712,2693,2699,2702,3195,3333,3580,3612,3711,4045,4063,4239,4578,4670,4719,5022,5157,5299,5348,5621,5732,5748,5978,6114,6273,6409,6430,6500,6692,6786,6872,7305,7493,7511,7587,7695,8486,8780,8823,8938,9106,9471,9580
99,234,243,382,723,1131,1132,1362,1500,1793,2044,2156,2813,2813,3087,3165,3927,3959,4421,4699,4811,5136,5298,6154,6166,6375,6694,6935,7026,7195,7245,7371,7396,7535,7603,7613,7854,8179,8275,8337,8381,8399,8508,8650,8977,9573,9581,9586,9760,9909
72,135,591,797,846,1204,1820,1855,2048,2172,2565,3262,3353,3426,3460,3705,4046,4492,4552,4585,4721,4766,4835,5071,5216,5493,5634,6076,6530,6582,6725,6799,6867,7206,7377,7728,8184,8420,8519,8570,8572,8920,9021,9140,9309,9428,9476,9611,9701,9820
27,128,395,509,702,733,755,1028,1033,1099,1275,1773,1887,2218,2273,2493,2504,3104,3303,3780,4096,4513,4579,4639,4762,4801,4883,4896,5156,5193,5472,5793,6403,6507,6542,6597,6688,6727,6940,7049,7518,7522,7711,8220,9268,9495,9502,9947,9962,9976
56,130,139,228,254,1415,2140,2191,2359,2463,2652,2735,2764,2775,3455,3601,4117,4531,4829,5108,5232,5256,5343,5489,5622,5775,6141,6148,6210,6424,6846,7414,7496,7563,7720,8099,8185,8215,8227,8275,8291,8336,8782,9035,9161,9331,9421,9693,9806,9925
133,197,324,587,597,708,973,1343,1487,1687,1720,2778,2913,2943,3147,3259,3267,3544,3699,3700,3745,4463,4490,4557,4903,5168,5226,5337,5620,5754,6420,6517,6764,7089,7122,7380,7506,7672,7886,7975,8092,8272,8633,8967,8999,9333,9724,9840,9843,9942
56,282,289,570,658,719,955,1029,1492,1666,1807,1967,2032,2107,2493,2530,2754,3313,3327,3419,3480,3550,3703,3911,3980,4166,4336,4578,4874,5176,5350,5517,5518,5809,6111,6421,6475,7142,7338,7415,7651,7835,7961,8368,8372,8453,8470,8794,9168,9770
106,363,599,881,1475,1538,1821,1828,1898,2092,2453,2613,3037,3272,3775,3937,3993,4017,4135,4373,4430,4561,4561,4847,5150,5242,5511,5931,6036,6064,6201,7079,7187,7196,7375,7504,7515,7807,7917,8274,8561,8739,9033,9074,9292,9454,9477,9713,9763,9806
